Tweet_count,Username,Text,Created At,Retweets,Likes
66,KKN - Say YES to Women Safety Say YES to AIADMK,"https://t.co/3NNkXVBnIl

39 எம்பிக்களை வைத்துக்கொண்டு ஒரு முறை கூட நாடாளுமன்றத்தை முடக்கி தமிழ்நாட்டிற்கு வர வேண்டிய நிதியை பெற முடியாமல், வீட்டு வரி மின்சார கட்டணத்தை உயர்த்திய ஸ்டாலினா…

கொரானோ பாதிப்பு உச்சத்தில் இருந்தாலும் மக்களுக்கு எந்த புதிய வரியையும் விதிக்காமல், கடும்",Wed Feb 26 04:33:49 +0000 2025,18,31
67,AIADMK - - SayYesToWomenSafety&AIADMK,"அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழக அரசு காலம் காலமாக மருத்துவத் துறையில் செய்திட்ட சாதனைகளுக்கு ஸ்டிக்கர் ஒட்டிய விடியா திமுக-வின் பொம்மை முதலமைச்சர் திரு. ஸ்டாலினுக்கு கண்டனம் ! 

- மாண்புமிகு முன்னாள் அமைச்சர் திரு. @Vijayabaskarofl அவர்களின் அறிக்கை. https://t.co/94mJN8E15Q",Thu Feb 27 14:56:56 +0000 2025,190,326
68,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"நெஞ்சைக் குளிர்வித்திருக்கிறது
தஞ்சை மாவட்டக் கழகம்

அம்மா பிறந்தநாள் விழாக் கூட்டம். 

★அசத்தல் https://t.co/oBR2m6hC0H",Thu Feb 27 16:56:05 +0000 2025,88,297
69,SP Velumani - SayYEStoWomenSafety & AIADMK,"மாண்புமிகு புரட்சித்தலைவி #அம்மா அவர்களின் 77வது பிறந்த தினத்தை முன்னிட்டு,

மாண்புமிகு எதிர்க்கட்சித் தலைவர், கழக பொதுச்செயலாளர், புரட்சித்தமிழர் அண்ணன் திரு. #எடப்பாடியார் அவர்களின் ஆணைக்கிணங்க,

#கோவை புறநகர் தெற்கு மாவட்டம், தொண்டாமுத்தூர் சட்டமன்றத் தொகுதி https://t.co/XY65j4NIUV",Wed Feb 26 05:33:29 +0000 2025,97,316
70,இந்திராணி சுடலைமுத்து #SayYesToWomenSafety&AIADMK,அடுத்து திமுககாரன் வீட்டுல இருக்கிற காருக்கும் நம்ம கிட்ட வரி கேப்பாங்க போல 😡😡🤦🏼🤦🏼 குப்பை அரசு https://t.co/z3mnHxaUGS,Thu Feb 27 15:23:07 +0000 2025,11,34
71,Gowri Sankar D - Say Yes to Women Safety&AIADMK,@itisprashanth https://t.co/PqIhUWzuwG,Thu Feb 27 05:10:13 +0000 2025,34,123
72,Ravi - SayYesToWomenSafety&AIADMK,"பெருங்களத்தூர் மேம்பாலத்தில் எழுதப்பட்டுள்ள வாசகத்தில் எழுத்துப்பிழை‼️

""WERE"" SEAT BELT அல்ல ❌
""WEAR"" SEAT BELT✅

விரைந்து திருத்திடுமாறு கேட்டுக்கொள்கின்றோம்! @Tambaram_Corp @tambaramcorpor2 @TambaramMayorVK @COPTBM https://t.co/YWCojuA9Uz",Tue Feb 25 04:01:34 +0000 2025,22,52
73,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"நான் மோடியின் பக்தனுங்க - OPS

மோடி பக்தனுக்கு லேடி கட்சில என்னடா வேலை - EPS 

😂😂😂 https://t.co/YirwoH36k1",Wed Feb 26 02:52:57 +0000 2025,113,444
74,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"மரக்காணம் - 30 மரணம்
கள்ளக்குறிச்சி - 68 மரணம்

இன்னிக்கு வந்த செய்தி, இப்பயும் கள்ளச்சாராயம் வித்துகிட்டு தான் இருந்திருக்கானுக

டேய்ய்ய் #தற்குறி_தகப்பா இருக்கியா இல்லியாடா https://t.co/HUJ5O1raoj",Thu Feb 27 12:20:26 +0000 2025,53,127
75,M.R.Vijayabhaskar-SayYesToWomenSafety&AIADMK,"நம் கரூர் மாவட்டத்தில் பாலியல் வன்கொடுமைக்கு உள்ளாகி மாணவி ஒருவர் கழுத்து அறுக்கப்பட்டு ஆபத்தான நிலையில் உள்ளதாக செய்தி வெளிவந்த நிலையில், அதனை அவசர கதியில் மறுத்து, செயின் பறிப்பு என சினிமா திரைக்கதையையே மிஞ்சும் வகையில் ஒரு கதையை கூறி அவசர அறிக்கை வெளியிட்டது கரூர் மாவட்ட காவல் https://t.co/19KSWrkB4O",Mon Feb 24 15:34:16 +0000 2025,155,281
76,AIADMK IT WING - SayYesToWomenSafety&AIADMK,"போராட்டம் என்றாலே அஞ்சி நடுங்கும் ஸ்டாலின் !

பொதுவெளியில் மது அருந்தியதை தட்டி கேட்ட திருக்கழுக்குன்றம் அஇஅதிமுக பேரூர் கழக செயலாளர் தினேஷ் குமாரை கொடூரமாக கத்தியால் வெட்டிய சம்பவத்திற்கு நீதி கேட்டு போராட்டம் நடத்த முற்பட்ட முன்னாள் அமைச்சர் @djayakumaroffcl சட்டமன்ற உறுப்பினர் https://t.co/0JBXWJeYZf",Thu Feb 27 06:51:50 +0000 2025,279,443
77,Idam valam,தனது வீட்டு வாசலில் மது அருந்தியவரை தட்டிக் கேட்ட திருக்கழுக்குன்றம் அதிமுக பேரூர் கழக செயலாளர் தினேஷ் குமாரை கத்தியால் கொடூரமாக வெட்டிய நபரை கைது செய்வதில் தயக்கம் காட்டும் காவல்துறை; போராடிய அதிமுக மாவட்டச் செயலாளர் மற்றும் நிர்வாகிகள் கைது #AIADMK #TNPolice #DMK https://t.co/rP0ADC4lNQ,Thu Feb 27 07:23:07 +0000 2025,32,90
78,AIADMK IT WING - SayYesToWomenSafety&AIADMK,"பொய் வாக்குறுதி அளித்து அரசு ஊழியர்கள்,ஆசிரியர்கள் போக்குவரத்து ஊழியர்கள், அங்கன்வாடி பணியாளர்கள் என பல்வேறு தரப்பு மக்களை முழுவதுமாக ஏமாற்றியது மட்டுமல்லாமல் 

தேர்தல் வாக்குறுதியை நிறைவேற்ற கோரி போராடுபவர்களை கைது செய்து , அவர்கள் மீது வழக்கு பதிவு செய்யும் இந்தியாவிலேயே https://t.co/88GoSk6qph",Tue Feb 25 10:55:30 +0000 2025,292,427
79,Gangadharan K- SayYesToWomenSafety&AIADMK,"கலெக்டர்,SPலாம் நான் சொல்றத தான் கேட்கனும்....
கேட்கல உங்கள மாத்திடுவேன்- திமுக தருமபுரி(கி)மாவட்ட செயலாளர் மிரட்டல்.
@satyenaiadmk https://t.co/RfJMGx8Yoy",Fri Feb 28 04:35:51 +0000 2025,2,15
80,Joaquin Phoenix,"தமிழக முதலமைச்சர்களின் பண்புகள் 

எல்லாம் கன கச்சிதமா இருக்கு 👌

#AIADMK https://t.co/5UqWtypB26",Tue Feb 25 11:54:42 +0000 2025,215,994
81,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"ஜஸ்ட் லைட்டா யோசிச்சிப் பாருங்களேன்

காலைல எந்திரிச்சதும், பல்லு விலக்க, 'பற்பொடி இலவசம்'

அப்டியே குளிச்சி முடிச்சிட்டு, பள்ளிக்குப் போட்டுக்க, 'சீருடை இலவசம்

சீருடை போட்டுகிட்டு, வெளில நடக்க, 'காலணி இலவசம்'

காலணிய போட்டுகிட்டு, பள்ளிக்குப் போனா, 'பாடபுத்தகம் இலவசம்' https://t.co/rz1LA1wSsL",Tue Feb 25 16:42:30 +0000 2025,208,723
82,S Gunasekaran,திண்டுக்கல் கிழக்கு மாவட்டம் நத்தம் சட்டமன்றத் தொகுதி நடந்த பூத்கமிட்டி ஆலோசனைக் கூட்டத்தில் கழகத் துணை பொதுச் செயலாளர் நத்தம் இரா.விஸ்வநாதன் MLA அவர்களுடன் திண்டுக்கல் கிழக்கு மாவட்ட பூத்கமிட்டி பொறுப்பாளர் கழகப் புரட்சித்தலைவி அம்மா பேரவை இணைச் செயலாளர் #AIADMK https://t.co/SpzOv53Jfy,Fri Feb 28 04:36:15 +0000 2025,2,13
83,DS Pradeep-SayYEStoWomenSafety&AIADMK,"யார் கட்சியை யார் இணைக்கிறது
தொகுப்பாளரே செருப்பை கழட்டி அடிப்பது போல கேட்டு விட்டார் 👌
#OPS 👎

#AIADMKITWING | #ADMK_TVL https://t.co/jcsqdg6r4b",Tue Feb 25 16:51:46 +0000 2025,134,433
84,Tamil Janam,"""ஊழல் செய்வதில் திமுகவை மிஞ்ச முடியாது"" ? - செல்லூர் ராஜூ

#madurai | #minister | #SellurRaju | #AIADMK | #dmk | #tamiljanam https://t.co/JUmDuX9wBw",Fri Feb 28 04:45:44 +0000 2025,0,3
85,ANI,"Madurai: Former Tamil Nadu minister and AIADMK leader Sellur Raju says, ""The BJP and DMK are clearly in a secret alliance regarding the three-language policy. Udhayanidhi and Annamalai are fooling the people of Tamil Nadu as if they are putting up a staged fight.""(27.02.2025) https://t.co/48kQVdndwS",Fri Feb 28 05:16:07 +0000 2025,0,9
86,BALA KUMAR -Says yes to woman safety &AIADMK,"இதுதாங்க திராவிட மாடல் #CostlyModel   #dmkfails #DMKFails #SayYesToAIADMK #DMKFailsTN #SayYesToWomenSafety

@PBenjaminoffl @sukrivdharmesh @Charles_AIADMK @MoheAdmk @Dhanaakutty1 @vrmohan89 https://t.co/41qVFquvcl",Thu Feb 27 15:54:05 +0000 2025,5,10
87,Sathya Sankar AIADMK SayYEStoWomenSafety&AIADMK,"🇸 🇦 🇲 🇧 🇦 🇻 🇦 🇰 🇦 🇷 🇦 🇳 

 #𝗘𝗱𝗮𝗽𝗮𝗱𝗶𝘆𝗮𝗮𝗿 𝗖𝗼𝗺𝗶𝗻𝗴.. 🔥

  #𝗘𝗣𝗦𝟮𝟬𝟮𝟲 🏴🏳️🚩

@AIADMKITWINGOFL @KPKandanofl @satyenaiadmk @prof_vinodkumar
@Sathish_AIADMK
@KovaiSathyan
 @imSurjithKumar https://t.co/sUiw2YZuWU",Fri Feb 28 05:14:02 +0000 2025,0,0
88,Senthil Kumar. S - SayYesToWomenSafety&AIADMK,இந்த திமுக ஆட்சியில் அநியாயத்தை தட்டி கேட்டால் கேட்பவர்கள் உயிருக்கே பாதுகாப்பு இல்லை... https://t.co/ERrolwAsB9,Thu Feb 27 09:23:34 +0000 2025,6,5
89,BALA KUMAR -Says yes to woman safety &AIADMK,"Good Daddy Good Son's 
Wow 😍

எந்தக் கொம்பனும் குறை சொல்ல முடியாத ஆட்சி.. #DMKFAILS
@PBenjaminoffl @sukrivdharmesh @MoheAdmk @Charles_AIADMK @Dhanaakutty1 https://t.co/lq5lJd5z9Q",Thu Feb 27 15:47:21 +0000 2025,7,15
90,Gayathri Raguramm - Say No To Drugs & DMK,"Yesterday around 12 lakh government employees went on strike by taking mass casual leave. Yet, none of the mainstream media covered this. 
AIADMK supports government employees across Tamil Nadu. Following Samsung workers and all. 
#GovernmentEmployees 
 https://t.co/tRPf5nY35k",Thu Feb 27 05:12:26 +0000 2025,8,18
91,Tamil Janam,"#MINITALKS ""போதைப்பொருள் பழக்கத்தை தடுக்காமல் தமிழக அரசு வேடிக்கை பார்க்கிறது"" - ஜெயக்குமார்

#minitalks | #Chengalpattu | #jayakumar | #AIADMK | #tngovt | #mkstalin | #drugaddiction | #tamiljanam https://t.co/WZnH42H524",Fri Feb 28 03:17:52 +0000 2025,0,8
92,AIADMK - - SayYesToWomenSafety&AIADMK,"புதிய கல்விக் கொள்கை திட்டத்தை ஏற்காவிடில், மத்திய அரசின் நிதியான ரூபாய் ஐந்தாயிரம் கோடியை தமிழகம் இழக்க நேரிடும் என்று மத்திய கல்வி அமைச்சர் கூறுவது மிகுந்த அதிர்ச்சி அளிக்கிறது ! 

- மாண்புமிகு கழகப் பொதுச்செயலாளர் 'புரட்சித் தமிழர்' திரு. @EPSTamilNadu அவர்களின் அறிக்கை. https://t.co/1IBJymtUzH",Fri Feb 21 10:53:04 +0000 2025,304,485
93,Muruganantham 🌱🌱,"No investment secured at WEF.

Samsung protest has been going on for two months, but still, the issue is not solved.

Next month, CITU is going to protest.
But instead of solving these issues, doing hashtag fights.

Shame for Tamil Nadu to have this kind of Industrial Minister. https://t.co/FS1Oqf7Vgo",Fri Feb 21 12:01:37 +0000 2025,42,180
94,மின்னல்⚡முரளி SayYEStoSafety&AIADMK,"மாநாடு போல் நடைபெற்ற 
அம்மா பிறந்தநாள் விழாக் கூட்டம்.

2026 ல் இலை வெல்வது நிச்சயம் https://t.co/aQamO9AqG9",Thu Feb 27 17:14:56 +0000 2025,6,8
95,நாளை நமதே - SayYestoWomenSafety&Aiadmk,"கியா ரே ! செட்டிங்கா ?
#GetOutStalin
#GetOutModi
#GetOutModiandstalin 
#TVKVijay மற்றும் தமிழக மக்கள் நன்றாக புரிந்துள்ளனர்... 
திமுகவும் பாஜகவும் ஒன்னு !
இதை அறியாதவன் வாயில் மன்னு !
#SayYesToWomenSafety
#SayyestoAiadmk https://t.co/0Wd7RflSNO",Wed Feb 26 13:39:17 +0000 2025,9,14
96,Dinakaran,"பழனிசாமி பெயரை தவிர்த்த செங்கோட்டையன் 

#EdappadiPalaniswami #Sengottaiyan #AIADMK #jayalalithaa #dinakarannews https://t.co/dLMh7Nz48i",Mon Feb 24 03:25:54 +0000 2025,0,6
97,செந்தூரான் SayYesToWomenSafety & AIADMK,"அடேய் இந்த மூஞ்... பதிவை எல்லாம் காலையிலேயே 
போடுவ 😄

இந்த மூஞ்....

காலையிலே பார்த்தா 
போற காரியம் விளங்குமா😄😄😄
@VetrivelEPS2026 @smurugesanadmk 

#கோழை_ஸ்டாலின் https://t.co/CtVEzr5m3d",Fri Feb 28 03:17:24 +0000 2025,2,6
98,Hemand Kumar SayYEStoWOMENSafety&AIADMK,"கடந்த 4 வருடங்கள்  #விடியா_திமுகமாடல் ஆட்சியில் பட்டது போதும் - பொதுமக்கள்.

#திமுக கொடுத்த 1000 ரூபாய் வைத்து வாழவில்லை,

 #புரட்சித்தலைவி_அம்மா அவர்கள்  எழை எளிய மக்கள் பயன் பெற நிறைய திட்டங்கள் கொடுத்து இருக்கிறார்கள்.

#என்றென்றும்_அஇஅதிமுக
#அஇஅதிமுக2026 https://t.co/Zx4DkBlbd3",Thu Feb 27 03:43:19 +0000 2025,28,66
99,UttarakumarADMK - #SayYesToWomenSafety&AIADMK,"திராவிட மாடல் ஆட்சியில் சந்தி சிரிக்கும் தமிழகத்தின்  சட்ட ஒழுங்கு சீர்கேடு

வெட்கி  தலைகுனியவேண்டும் முதல்வர்

@EPSTamilNadu @balaramanpexmla @ramanaa_bv @satyenaiadmk @Sathish_AIADMK @imayam2323 #TVLRNORTH #POONDI_EAST_UNION #ADMK_KPM https://t.co/BeQWQzdbA7",Fri Feb 28 05:34:54 +0000 2025,1,2
100,AIADMK MGR YOUTH Wing- அஇஅதிமுக எம்.ஜி.ஆர் இளைஞரணி,"புரட்சித்தலைவி அம்மா
77வது பிறந்த நாள் விழா! https://t.co/uAw5JyjVNu",Sun Feb 23 13:27:51 +0000 2025,10,32
101,Gowri Sankar D - Say Yes to Women Safety&AIADMK,"புரட்சித் தலைவியை மக்கள் அனைவரும் மனதார ""அம்மா"" என்று  அழைத்தனர் https://t.co/7DRkNf6z09",Fri Feb 28 05:11:51 +0000 2025,6,18
102,Ravi - SayYesToWomenSafety&AIADMK,"இதுக்கு ஸ்டாலின் ஒரு பதில் வீடியோ போடுவாரு...😓😓

 இப்படியே உருட்டிட்டு இருங்க மாத்தி மாத்தி...

தமிழ்நாட்டில் நிலவும் சட்ட ஒழுங்கு சீர்கேடுகள்... பெண்களுக்கு எதிரான பாலியல் கொடுமைகள் ஆகியவற்றை திசை திருப்பும் நோக்கமா ??? @mkstalin 

#நீ_சூரியன்_நான்_தாமரை https://t.co/youVCqnt5E",Fri Feb 28 04:57:54 +0000 2025,2,8
103,AIADMK IT WING - SayYesToWomenSafety&AIADMK,MISSION ON 2026 @EPSTamilnadu ! https://t.co/ZeeNLymcfJ,Tue Feb 25 09:50:45 +0000 2025,297,581
104,இந்திராணி சுடலைமுத்து #SayYesToWomenSafety&AIADMK,ஆட்சியரை மிரட்டும் அளவிற்கு யார் அதிகாரம் தந்தது இவர்களுக்கு 😡😡😡😡 https://t.co/AhiLwZoXFd,Fri Feb 28 03:38:16 +0000 2025,12,35
105,Malathi A,"வருங்கால முதல்வர் எங்கள் #எடப்பாடியார் 😍

☺️🌱

@EPSTamilNadu 
#ADMK_VPM https://t.co/u09YGHQQsg",Tue Feb 25 03:50:38 +0000 2025,23,144
106,NewsJ,"#BREAKING || கழக ஆட்சியை மீண்டும் மலரச்செய்வோம்  
#aiadmk #edappadikpalaniswami #eps #admk #newsj https://t.co/QmVMK8EPgM",Sun Feb 23 06:51:30 +0000 2025,6,14
107,👑 கடுங்கோன் 🗡️ Say Yes To Women Safety & AIADMK,"பெருசா ஆசைல்லாம் ஒண்ணும் இல்லைங்க...

""அய்யோ அம்மா கொலை பண்றாங்களே""ன்னு சொட்டை தலையன் கத்துன மாதிரி,
2026-ல தோப்பா தலையன் கத்துறதை பாக்கணும்.
அவ்வளவு தான்.

என்னை போலவே எத்தனை பேருக்கு இந்த சின்ன ஆசை இருக்கு? https://t.co/BpyHgDPeYt",Thu Feb 27 17:27:10 +0000 2025,18,72
108,ஜெ கீதாஜோதி SayYEStoWOMENSafety&AIADMK,"கழகப் பொதுச் செயலாளர் சட்டமன்ற எதிர்க்கட்சித் தலைவர் வருங்கால முதலமைச்சர் புரட்சித் தமிழர் அண்ணன் எடப்பாடியார் அவர்களின் ஆணைக்கிணங்க

மக்களால் நான் மக்களுக்காகவே நான் என்று வாழ்ந்து மறைந்த வீரமங்கை புரட்சி தலைவி அம்மா
 அவர்களின் 77 வது பிறந்தநாள் விழா மாபெரும் பொதுக்கூட்டம் ... https://t.co/0SNYZHMc1L",Fri Feb 28 02:42:02 +0000 2025,3,11
109,NewsJ,"#BREAKINGNEWS || அதிமுக பொதுச்செயலாளர் கடும் கண்டனம் | Aiadmk | Edappadi K Palaniswami | NewsJ 
#aiadmk | #aiadmknews | #edappadipalaniswami | #DMKFailsTN | #dmkatrocity | #newsj | #newsjtamil https://t.co/9x78aw3SAl",Thu Feb 27 07:43:08 +0000 2025,9,17
110,PuthiyathalaimuraiTV,"மறைந்த முன்னாள் முதல்வர் ஜெ.ஜெயலலிதா பிறந்த தினம் இன்று!

#Jayalalithaa | #JJayalalithaa | #AIADMK | #RememberingJayalalithaa https://t.co/PaezpcdtOB",Mon Feb 24 01:54:44 +0000 2025,88,635
111,M.R.Vijayabhaskar-SayYesToWomenSafety&AIADMK,"தென்னகத்தின் ஒளிவிளக்காய்,
தியாகத்தின் திருவிளக்காய்,
எல்லாரும் எல்லாமும் பெற
தன்னையே தமிழ்நாட்டிற்காக அர்ப்பணித்து,
தமிழ்நாட்டைப் பற்றியே நாளும் நினைத்து,மக்களால் நான் மக்களுக்காகவே நான் என வாழ்ந்து மறைந்த மாண்புமிகு இதயதெய்வம் புரட்சித்தலைவி அம்மா அவர்களின் 77-வது பிறந்தநாளில் https://t.co/uQJ1Es3ZSV",Mon Feb 24 01:39:32 +0000 2025,99,343
112,Gowri Sankar D - Say Yes to Women Safety&AIADMK,"இ..னை போன்ற இனதுரோகி 
ஈன பிறவிகளையும் கட்சியில் இருந்து விரட்டி கட்சி கரை வேட்டி கூட கட்ட விடாமல் செய்த ஐயா @EPSTamilNadu அவர்களுக்கு  அடிமட்ட தொண்டர்களின் சார்பில் கோடானுகோடி நன்றிகளை தெரிவித்து கொள்கிறோம்... https://t.co/SH3JtD031j",Wed Feb 26 04:48:48 +0000 2025,79,283
113,Surjith Kumar - SayYEStoWomenSafety&AIADMK,"தமிழக மக்களின் பன்னெடுங்கால ஜீவாதார பிரச்சனையான காவிரி விவகாரத்தில் நடுவர் மன்ற இறுதித் தீர்ப்பை மத்திய அரசிதழில் வெளியிட பாடுபட்ட ஒப்பற்ற காவிரித் தாய் புரட்சித் தலைவி அம்மா!
#அம்மா_சொல்அல்ல_செயல் 
#ADMK_CHNSUBURBAN https://t.co/JoR8FnDFnU",Mon Feb 24 05:19:34 +0000 2025,11,14
114,இந்திராணி சுடலைமுத்து #SayYesToWomenSafety&AIADMK,இப்படி ஒரு உண்மையை யாருப்பா எழுதியது... உண்மை தான் https://t.co/xXGmF1PuZj,Fri Feb 28 02:11:18 +0000 2025,56,224
115,தர்சினிSayYesToWomenSafety&AIADMK,"வாக்கை பிரித்து திமுகவை வெல்ல வைத்து ,அப்பாவி மக்களையும் படுகுழியில் தள்ளிய பாவம் சீமானை சுழற்றி அடிக்குது!",Fri Feb 28 03:05:54 +0000 2025,4,11
116,S Valarmathi - SayYesToWomenSafety&AIADMK,"மாண்புமிகு இதயதெய்வம் தங்கதாரகை புரட்சித்தலைவி #அம்மா அவர்களின் #77வதுபிறந்தநாளில் போற்றி வணங்குவோம்.
#HBD_AMMA
@EPSTamilNadu 
@PThangamanioffl 
@AIADMKOfficial
@AIADMKITWINGOFL 
@NewsJTamil 
#ADMK_TRY https://t.co/ehLWCl1n3u",Sun Feb 23 13:55:02 +0000 2025,9,39
117,NewsJ,"#BREAKINGNEWS || அதிமுக மாவட்ட செயலாளர் திருக்கழுக்குன்றம் எஸ்.ஆறுமுகம் வீட்டின் முன்பு கூடியிருந்த 500 அதிமுகவினர் கைது...
#aiadmk | #protest | #dmkfails | #dravidamodel | #dmkatrocity | #newsj | #newsjtamil https://t.co/AEzAqXZKDu",Thu Feb 27 05:50:14 +0000 2025,26,43
118,M.Krishnavijay _ SayYesToWomenSafety&AIADMK,"கலெக்டர்,SPலாம் நான் சொல்றத தான் கேட்கனும்....
கேட்கல உங்கள மாத்திடுவேன்- திமுக தருமபுரி(கி)மாவட்ட செயலாளர் மிரட்டல்.

@arivalayam @satyenaiadmk https://t.co/c0F7J5Rgup",Fri Feb 28 05:39:42 +0000 2025,0,5
119,AIADMK Student Wing - அஇஅதிமுக மாணவரணி,"தொட்டில் குழந்தை திட்டம் தந்த தாய்,

மகளிர் காவல் நிலையங்களை அமைத்த மாதரசி,

மழைநீர் சேகரிப்பை வலியுறுத்திய மண்ணின் செல்வி,

காவிரி உரிமையை மீட்டெடுத்த தமிழ்த் தலைவி,

மாணவர்களுக்கு மடிக்கணினி தந்த மகராசி,

தாலிக்கு தங்கம், திருமண நிதியுதவி தந்த தவச்செல்வி,

69% இடஒதுக்கீட்டால் https://t.co/5ZcKAWYRet",Mon Feb 24 09:41:10 +0000 2025,131,295
