Tweet_count,Username,Text,Created At,Retweets,Likes
57,BJP Tamilnadu,விமானப் பயணிகளின் கோரிக்கைக்கு செவி மடுத்து சென்னை சர்வதேச விமான நிலையத்தில் உடான் யாத்ரீ கஃபே திட்டத்தின் கீழ் மலிவு விலை உணவகத்தை திறந்து வைத்தார் மத்திய விமானப் போக்குவரத்துத்துறை அமைச்சர் திரு.@RamMNK அவர்கள்.! https://t.co/3zFFwq3VvD,Thu Feb 27 15:13:38 +0000 2025,92,223
58,IndiaToday,"Actor-politician Vijay slammed DMK and BJP over the Hindi row, calling it to be ""LKG, UKG children fighting"". He also accused the two parties of misleading Tamil Nadu while pretending to oppose each other on social media.
Read in detail: https://t.co/XfAJq0QxA9
#Vijay #DMK #BJP https://t.co/JY3cMTlXQL",Wed Feb 26 08:04:40 +0000 2025,1094,3535
59,TIMES NOW,"The Chief Minister of Tamil Nadu often claims that the state has faced injustice at the hands of centre. However, a comparison of funds disbursed under the UPA and NDA reveals that the injustice occurred during the UPA regime : Union HM @AmitShah

#BJP #AmitShah #TamilNadu https://t.co/J1A21nLXEw",Wed Feb 26 07:54:01 +0000 2025,2,5
60,Kavi,"There's not a single issue that the TN BJP speaks in the intrest for  people of Tamil Nadu or Tamil. Every stand they take is against the state and its people

From metro fund delays to Hindi imposition to neet to delimitation

They're subservient age ta for selling the state's",Tue Feb 25 12:28:23 +0000 2025,2,16
61,India & The World,"📢 BJP's Tamil Nadu leader Ranjana Nachiyaar resigned, citing concerns over Tamil identity and nationalism. https://t.co/2aEsFKUHcV",Thu Feb 27 04:37:02 +0000 2025,0,3
62,BJP Tamilnadu,"தமிழ், தமிழ்நாடு போன்ற வார்த்தைகளெல்லாம் உங்கள் @arivalayam கட்சிக்கும், ஆட்சிக்கும் வெறும் அரசியல் சுயலாபத்திற்கு மட்டுமே என்பது, இது போன்ற நிகழ்வுகளின் மூலம் நிரூபணமாகிக் கொண்டே இருக்கிறது. @mkstalin.! https://t.co/nmlXJzUudM",Thu Feb 27 13:27:37 +0000 2025,165,338
63,BJP,"Get ready for the formation of a National Democratic Alliance (NDA) government in Tamil Nadu. In 2026, we will establish an NDA administration. 

This new government will usher in a new era for Tamil Nadu. 

We will put an end to nepotism in the state. 

Corruption will be https://t.co/MkSI8UBr2V",Wed Feb 26 07:42:03 +0000 2025,221,712
64,BJP Tamilnadu,"ஒரே நாளில் அம்பலப்பட்டு போன @arivalayam கட்சியினரின் மும்மொழி எதிர்ப்பு நாடகம்.!

#GetOutStalin https://t.co/mt1klhGMZV",Fri Feb 21 03:44:37 +0000 2025,1423,2619
65,Amit Malviya,"BJP Tamilnadu has launched a #GetOutStalin campaign to oust the DMK led government.

The authoritarianism of one family, a tainted cabinet, rampant corruption, disregard for law and order, turning Tamil Nadu into a hub for drugs and illicit liquor, rising debt, a crumbling https://t.co/rOwyd0VnpM",Fri Feb 21 04:46:56 +0000 2025,3008,7023
66,V. Somanna,"ತಮಿಳುನಾಡಿನಲ್ಲಿರುವ ತಂಜಾವೂರು ರೈಲ್ವೆ ನಿಲ್ದಾಣದ ಪರಿವೀಕ್ಷಣೆ ನಡೆಸಲಾಯಿತು.

ಇದೇ ವೇಳೆ, ಪತ್ರಿಕಾಗೋಷ್ಠಿಯನ್ನುದ್ದೇಶಿಸಿ ಮಾತನಾಡಿದೆನು.

Conducted a review of Thanjavur Railway Station in Tamil Nadu and addressed a press conference.

#bjp #pmo #tamilnadu #indianrailways https://t.co/duznaJGVTO",Thu Feb 27 16:18:07 +0000 2025,3,14
