Tweet_count,Username,Text,Created At,Retweets,Likes
85,நீதிமான்,"In the 2026 assembly elections, Tamil Nadu people will throw DMK in the trash!

#DMKFailsTN 

இந்த தேர்தலில் திமுக பெரிய தோல்வியை சந்திக்கும்! https://t.co/ECrPreglb9",Sun Jan 12 04:12:43 +0000 2025,0,1
86,Telugu Funda,"Actor Vijay's political party, Tamilaga Vettri Kazhagam (TVK), is experiencing a rise in popularity ahead of the 2026 Tamil Nadu Assembly elections. Various surveys suggest TVK's vote share is between 10-20%, with some indicating potential for further growth. This surge is https://t.co/uaCxEIuffX",Thu Feb 13 07:04:12 +0000 2025,0,0
87,Ambassador,Former Minister Sellur Raju expressed confidence that the AIADMK will secure a resounding victory in the 2026 Tamil Nadu Assembly elections. He shared his views during a press conference in Madurai today. https://t.co/yhQFAJaXd0,Sat Jan 18 02:54:28 +0000 2025,0,0
88,QPZM Media,"Andhra Pradesh Deputy CM Pawan Kalyan will start 'Sanatan Dharma Tour' from tomorrow, visiting temples in Kerala and Tamil Nadu for four days. With elections in 2026 and BJP’s key rivals strong in both states, this move hints at a strategic Hindutva push.

#PawanKalyan https://t.co/WWmkFJ8fGU",Tue Feb 11 12:03:38 +0000 2025,0,0
89,Karthik,Code word accepted! Annan @EPSTamilNadu will become CM. The 2011 #TamilNadu election history will repeat in 2026. I wish for this to happen—DMK needs to be completely decimated from the assembly for good! That will be a fitting lesson for the Sticker Model!  &amp; #டோப்பா !!,Wed Feb 26 16:13:07 +0000 2025,1,6
90,Sara Syed,THIS IS RSS BJP DESH DROGH GOV'T'S ELECTION MALPRACTICES SCHEMES TO WIN THE ASSEMBLY ELECTIONS IN 2026. THEY'RE GOING TO MIGRATE MORE AND MORE RSS BJP SANGHIS IN TAMIL NADU TO INCREASE THEIR VOTE SHARING IN ASSEMBLY ELECTIONS.,Thu Feb 20 18:17:01 +0000 2025,0,0
91,E.Devasenapathi ,BJP is likely to announce #Annamalai ji as BJP's official CM candidate for 2026 Tamil Nadu Assembly elections🔥🔥 https://t.co/R0OMZXxcKc,Sun Oct 01 15:03:27 +0000 2023,0,5
92,Madhu,"Tamil Actor &amp; TVK leader Vijay receives Z+ security from the Home Ministry based on intelligence inputs about potential threats. 11 security personnel, including commandos and police staff, will be assigned in shifts.

With Tamil Nadu elections set for 2026, Vijay continues to https://t.co/btX7U1TpMV",Fri Feb 14 09:03:24 +0000 2025,1,4
93,TimesOfCinema,"Tamil Nadu Muslim League President Mustafa expressed his support for #TVK 

Announcement that T.V.K will join the alliance in 2026 assembly elections.!!🔥

#TVKVijay‌ @TVKVijayHQ https://t.co/7BQzDHwbKK",Tue Feb 18 07:50:04 +0000 2025,0,2
94,Chanakyaa English,"Erode East Bypoll 2025: DMK's Chandhirakumar takes a strong lead with over 13,000 votes! Will this be a preview of the 2026 Tamil Nadu elections? 

#ErodeByElection #ErodeEastBypoll #TamilNaduElections #DMK #NTK #ElectionResults  #BreakingNews #ChanakyaaEnglish https://t.co/06SwwhFzgA",Sat Feb 08 04:37:26 +0000 2025,1,0
95,M.Vinoth 🇮🇳 2026 BJP4TamilNadu,"Dear Chennai voters/friends,

As we approach the upcoming Lok Sabha elections, I urge you to consider the need for change from the current political landscape governed by DMK and ADMK in Tamil Nadu,
Whether you reside in 
North Chennai, 
Central Chennai, or 
South Chennai
your https://t.co/06zwkx8tCD",Fri Mar 22 05:06:56 +0000 2024,12,35
96,IndiaToday,"Tamil Nadu BJP state president @annamalai_k said that his party will have an ideological fight with actor-politician @actorvijay in the 2026 state assembly elections.

Agreeing that Vijay’s popularity is massive, he also pointed out that the ruling DMK were formidable as well, https://t.co/Wkf4H2GeHg",Wed Feb 19 07:00:32 +0000 2025,2,20
97,News18 Tamil Nadu,"""2026 தேர்தலில் 200 இலக்கு என்பதை ஈரோடு கிழக்கு தொடங்கி வைத்துள்ளது"" - முதலமைச்சர் மு.க.ஸ்டாலின்

#cmstalin #DMK  #ErodeEastByElection 

https://t.co/W4LnYdeJnE",Sun Feb 09 10:52:07 +0000 2025,5,17
98,TIMES NOW,"#PublicManchWithAnnamalai

Probably 2024 and 2026 would be the first time in Tamil Nadu politics when elections will be issue-based...: @annamalai_k in conversation with @navikakumar https://t.co/BJuPmHNjj5",Thu Mar 14 09:04:13 +0000 2024,44,191
99,Dr. Praveen Kumar,"A BJP-ADMK alliance will be political suicide for BJP!

I can’t comprehend why BJP still wants an alliance with the corrupt ADMK. The ADMK government from 2017 to 2021 was one of the worst governments in Tamil Nadu’s history involving large scale corruption and not a single https://t.co/Z4KX9dOHAO",Sun Jan 28 04:36:08 +0000 2024,54,208
100,Vijay Fans Trends,"#TamilagaVettriKazhagam has announced that it will neither contest nor extend support to any party in the Erode East by-election scheduled for 5th February 2025. 

The party reaffirmed its commitment to prioritising the 2026 Tamil Nadu Assembly elections. 

#TVKVijay @tvkvijayhq",Fri Jan 17 04:35:18 +0000 2025,287,699
