Tweet_count,Username,Text,Created At,Retweets,Likes
57,Polimer News,#JUSTIN  ||  10 ஆண்டுகளுக்கு மேல் வசித்தால் பட்டா | #CMMKStalin | #TNGovt | #DMK | #PolimerNews https://t.co/qi7QgtdXqg,Thu Feb 20 06:18:44 +0000 2025,285,1998
58,DMK,"கழகத் தலைவர், மாண்புமிகு தமிழ்நாடு முதலமைச்சர் திரு @mkstalin அவர்களின் 72வது பிறந்த நாள் நிகழ்ச்சிகள்! 

#CMMKStalin https://t.co/Rfygvrrtjg",Thu Feb 27 15:50:50 +0000 2025,262,578
59,காளி✩⍣,"The real B-team of BJP is DMK..

#GetOutModiandStalin
#GetOutModiandStalin https://t.co/W7gIBEcHh4",Thu Feb 20 15:26:26 +0000 2025,372,465
60,சாணக்யா,"சொன்னபடி செய்த அண்ணாமலை! 
#annamalai #udhayanidhi #dmk #mkstalin #chanakyaa 

stay informed with the latest news through Chanakyaa via https://t.co/d26sgNYaEC https://t.co/9iADxzFOHr",Fri Feb 21 02:33:17 +0000 2025,1041,3226
61,Baliyan,"DMK का हर नेता आज अपनी राजनीति का आधार दक्षिण को उत्तर से अलगाव पर आधारित बना चुका है।

परंतु भाजपा की तमिल यूनिट और अन्नामलाई “एक भारत श्रेष्ठ भारत” के विचार को मजबूर करने में लगा है।

ये नेता आज नहीं तो कल तमिलनाडु की राजनीति में जरूर शीर्ष पर पहुँचेगा। https://t.co/5q46CVT0Ho",Sat Feb 22 14:45:36 +0000 2025,1941,9998
62,DMK NRI Wing,#SanFrancisco-வில் இருந்து.. #தமிழ்_வாழ்க https://t.co/RzWVX8Rhxh,Mon Feb 24 06:39:37 +0000 2025,281,556
63,DMK IT WING,"மக்களின் மருத்துவ செலவுகளை 75% வரை மிச்சப்படுத்த வழிவகை செய்துள்ளது முதல்வர் மருந்தகம்!

- கழக மருத்துவ அணிச் செயலாளர் திரு @Dr_Ezhilan எம்.எல்.ஏ அவர்கள் 

#MudhalvarMarundhagam https://t.co/FLSzN0zMqb",Mon Feb 24 07:01:58 +0000 2025,199,260
64,Sumanth Raman,"DMK cadre and supporters are strongly against Hindi imposition. They will not tolerate Hindi that is being imposed anywhere, not even on the bank notes they possess. They may destroy all the currency notes they possess to show their opposition. Will they? 😀😀😀 https://t.co/kPwsPKSf5j",Sun Feb 23 08:50:24 +0000 2025,602,3246
65,இடும்பாவனம் கார்த்திக்,"DMK Vs BJP!

#GetOutModiandStalin https://t.co/CL8sU3lapp",Thu Feb 20 13:05:32 +0000 2025,957,1581
66,PuthiyathalaimuraiTV,"“தமிழர்கள் எப்படி அறிந்துகொள்கிறார்களோ அப்படி!” - முதல்வர் மு.க.ஸ்டாலின்

#MKStalin | #Hindi | #TNGovt | #DMK https://t.co/09I9wp2dR6",Wed Feb 26 07:38:42 +0000 2025,499,2218
67,#DMK4TN,"‘தமிழன் யாருக்கும் தாழாமல் யாரையும் தாழ்த்தாமல், யாருக்கும் எஜமானாக இல்லாமல் யாருக்கும் அடிமையாகவும் இல்லாமல், யாரையும் சுரண்டாமல் யாராலும் சுரண்டப்படாமல் நல்வாழ்வு வாழ வேண்டும்’

 #FairDelimitationForTN https://t.co/oxd3YW5ppa",Tue Feb 25 09:20:11 +0000 2025,250,365
68,DMK IT WING,"Attention Seeking தற்குறி ஆடு அவனே வாண்ட்டா வந்து #GetOutModi போட சொல்றான்! போட்டுறலாமா 🤣

Reply #GetOutModi https://t.co/tP8cL7qkAo",Thu Feb 20 03:17:19 +0000 2025,1267,2133
69,DMK IT WING,2021 ஆம் ஆண்டு திமுக ஆட்சிக்கு வந்த நாள் முதல் #GetOutModi தான் சொல்லி வருகிறோம். 2024 ஆம் ஆண்டு நாடாளுமன்ற தேர்தலில் 40 தொகுதிகளிலும் தோல்விடைய செய்தோம். https://t.co/OlI64x6RGQ,Thu Feb 20 11:00:40 +0000 2025,978,2075
70,Erode DMK,தற்குறி ஆடு தமிழ்நாட்டுல இருக்கிற சின்ன குழந்தை சொல்லும் #GetOutModi என்று! https://t.co/UFjBai27jy,Thu Feb 20 04:25:32 +0000 2025,827,1620
71,#DMK4TN,"தமிழ்நாட்டின் குரல் இந்தியா முழுமைக்கும் எதிரொலிக்கட்டும்! 

#FairDelimitationForTN https://t.co/x2IVEw6PTC",Tue Feb 25 10:43:05 +0000 2025,398,588
72,Tamil Janam,"“ஸ்டாலின் என்று சொல்வதே தரக்குறைவான விமர்சனம் தான்' | சொன்னவர் ""நம்மவர்""
#TamilJanam #KamalHassan #DMK #MKStalin https://t.co/lV6uGV1IV7",Sun Feb 23 07:17:22 +0000 2025,162,453
73,Thoothukudi S.Joel,"இந்த சத்தம் போதுமா? 💪🔥🔥🔥

#GetOutModi https://t.co/f5MGXbNisU",Thu Feb 20 12:48:39 +0000 2025,707,1597
74,DMK Updates,"தமிழ்ல பேசுற புரியுதா பாருங்க! - @KanimozhiDMK 🔥💯

#GetOutModi #StopHindiImposition https://t.co/66k4fvXHgn",Thu Feb 20 09:25:49 +0000 2025,465,1238
75,PuthiyathalaimuraiTV,"எது கோழைத்தனம்?: அன்புமணிக்கு சேகர்பாபு பதில்

#AnbumaniRamadoss | #SekarBabu | #PMK | #DMK | #MKStalin https://t.co/rw9uFe6hWI",Mon Feb 24 03:41:17 +0000 2025,170,649
76,DMK Youth Wing,"“உலகத்தில் ‘ஆண்மை’ நிற்கும் வரையில் பெண்கள் அடிமையும் வளர்ந்தே வரும். பெண்களால் ‘ஆண்மை’ என்ற தத்துவம் அழிக்கபட்டாலல்லாது பெண்மை விடுதலை யில்லையென்பது உறுதி. ‘ஆண்மை’யால் தான் பெண்கள் அடிமையாக்கப்பட்டிருக்கின்றார்கள்.” - தந்தை பெரியார் 

#Periyar #Equality @Udhaystalin https://t.co/bbQORmWO2G",Sat Feb 22 03:52:39 +0000 2025,324,517
77,DMK IT WING,"மக்களவையில் தமிழ்நாட்டின் பிரதிநிதித்துவத்தை குறைத்து நம் உரிமைகளை இன்னும் வேகமாக நசுக்க நினைக்கும், ஒன்றிய பாசிச பாஜக அரசின் சூழ்ச்சியை வீழ்த்த தமிழ்நாட்டு அரசியல் கட்சிகள் ஓரணியில் திரள்வோம்! தமிழ்நாடு காப்போம்!

- மாண்புமிகு துணை முதலமைச்சர் திரு @Udhaystalin அவர்கள் https://t.co/zpr5Tmehkp",Tue Feb 25 09:39:00 +0000 2025,266,353
78,#DMK4TN,"தமிழ்நாட்டு பள்ளி குழந்தைகளின் மீது இச்சிறு’குழந்தைக்கு இருக்கும் அக்கறை கூட பிரதமர் மோடிக்கும், தர்மேந்திர பிரதானுக்கும் இல்லை! 

தமிழுக்கு, தமிழ்நாட்டிற்கு, சமூகநீதிக்கு வேட்டு வைக்கும் தேசிய கல்விக் கொள்கையை என்றும் தமிழ்நாடு ஏற்காது!

தமிழே அரண்!  ❤️💥 https://t.co/zULK4YNrLs",Sun Feb 23 07:33:01 +0000 2025,234,468
79,Nisha DMK ... 🖤❤️...,"இன்று,எம் தலைவருக்கு வாழ்த்துக்கள் தெரிவித்த மகிழ்வான தருணம்😍🖤❤️...

#இந்த_நொடி 

#இந்த_நிமிடங்கள் போதுமே😍🖤❤️...

@mkstalin 🖤❤️😍... https://t.co/yxfSFod7Bx",Mon Feb 24 09:27:18 +0000 2025,152,1225
80,Meena Jayakumar,#dmk #cmstalin https://t.co/vIKhIWBxRv,Fri Feb 28 05:37:01 +0000 2025,4,22
81,DMK IT WING,"நம் மாநில உரிமையை காக்க அனைவரும் ஒன்றிணைந்து ஒருமித்த குரலை வெளிப்படுத்துவோம்!

#FairDelimitationForTN https://t.co/d72KpHRrVM",Thu Feb 27 12:15:27 +0000 2025,220,262
82,A RAJA,"செம்மொழியான தமிழ்மொழியே

#தமிழ்_வாழ்க https://t.co/baRtGqP8rW",Fri Feb 21 05:25:58 +0000 2025,1083,2840
83,DMK IT WING,"We will oppose always Hindi imposition!

- Muthamizh Arignar Kalaignar

#StopHindiImposition https://t.co/HaOqXKOvaP",Wed Feb 26 10:50:02 +0000 2025,241,297
84,DMK IT WING,"மக்களவைத் தொகுதி மறுசீரமைப்பு பெயரில் தென்னிந்திய மாநிலங்களின் தலைக்கு மேல் கத்தி தொங்கிக் கொண்டிருக்கிறது!

- கழகத் தலைவர், மாண்புமிகு முதலமைச்சர் திரு @mkstalin அவர்கள்

#FairDelimitationForTN https://t.co/jDqZPhuLw0",Tue Feb 25 07:30:00 +0000 2025,509,603
85,Rishi Bagree,"In Ayodhya, you'll encounter 20 distinct languages displayed on signboards, each one warmly greeting tourists in their native tongue—a  vibrant reflection of the region's hospitality.

CM Yogi is uniting Indians while DMK goons are busy smashing up signboards in other languages. https://t.co/XDO74qKzEJ",Wed Feb 26 13:27:22 +0000 2025,2460,9115
86,Tamil Janam,"இந்திக்கு பதில் ஆங்கிலம் அழிப்பு...
#Thankyou #Thenkasi #TamilNadu #Tamil #English #hindi #DMK #TamilJanam https://t.co/I8b9rZsYX5",Tue Feb 25 09:33:03 +0000 2025,171,491
87,DMK IT WING,"We're not against any specific language. We're against the imposition.

- Hon'ble Deputy Chief Minister Thiru @Udhaystalin Avl

#StopHindiImposition https://t.co/XOwBmPAdZM",Thu Feb 27 15:59:56 +0000 2025,473,1391
88,News24,"""हम हिंदी थोपने का विरोध करेंगे, हिंदी मुखौटा है, संस्कृत छिपा हुआ चेहरा है""

◆  CM एमके स्टालिन DMK कार्यकर्ताओं को संबोधित एक पत्र में कहा

#CMMKStalin | @mkstalin | #MKStalin https://t.co/48A5Vr0LqF",Thu Feb 27 14:46:48 +0000 2025,165,1067
89,PuthiyathalaimuraiTV,"#JUSTIN | கருப்பு பெயின்ட் டப்பா - அண்ணாமலை விமர்சனம் 

#Annamalai | #BJP | #DMK | #NEP | #NewEducationPolicy | #MKStalin https://t.co/KmWTVLcUml",Mon Feb 24 13:29:16 +0000 2025,439,1926
90,TIMES NOW,"Language faceoff erupts in Tamil Nadu.

A video has surfaced showing a DMK MLA defacing a railway station signboard, sparking controversy over the defacement of Hindi signboards.

How is this vandalism? We are only deleting the things that are written in Hindi: ＠dharanisalem https://t.co/f7qqOTerez",Mon Feb 24 06:59:12 +0000 2025,3,10
91,PuthiyathalaimuraiTV,"பிற மாநிலங்களில் இருந்து ஆதரவு வருகிறது: முதல்வர்

#MKStalin | #TNGovt | #DMK | #LanguagePolicy | #HindiImposition https://t.co/uTdwA8uiaL",Fri Feb 28 01:51:06 +0000 2025,169,575
92,PuthiyathalaimuraiTV,"#JUSTIN |  ஒவ்வொரு குடும்பத்தின் மூத்த மகன் முதல்வர் ஸ்டாலின் - நடிகர் வடிவேலு

#Vadivelu  | #ActorVadivelu | #DMK | #MKStalin https://t.co/h74JHXDD8J",Thu Feb 27 16:02:11 +0000 2025,174,882
93,DMK Updates,"பாஜக அரசின் இந்தி திணிப்பிற்கு எதிராக நடிகர் வடிவேலு அவர்கள் சொன்ன நகைச்சுவையான விளக்கம்! நிச்சயம் கேளுங்கள்!👏👇
#StopHindiImposition
https://t.co/0gbw236s0Y",Fri Feb 28 02:04:28 +0000 2025,102,216
94,Tamil Janam,"ஹெச்.ராஜா நச்..!
#TamilJanam #hraja #MKStalin  #dmk #TASMAC https://t.co/EnZEOaV94t",Mon Feb 24 06:21:27 +0000 2025,373,1065
95,Tamil Ka.Amutharasan,"We're not against any specific language. We're against the imposition - DyCM #UdhayanidhiStalin 🔥

#FairDelimitationForTN 
#StopHindiImposition https://t.co/aZHxpZmg8e",Thu Feb 27 19:08:58 +0000 2025,68,180
96,TIMES NOW,"Language War

DMK cadre blackened various Hindi signboards at railway stations and govt offices in Tamil Nadu amid NEP row.

Fresh protests also erupted in Chennai, with the student wing of the DMK taking to the streets.

Watch this ground report by @dharannniii for more details. https://t.co/8aI8hDIqIY",Tue Feb 25 11:18:28 +0000 2025,3,3
97,DMK Updates,2642 மருத்துவ அலுவலர்களுக்கு இன்று பணி நியமன ஆணைகள் வழங்கினார் முதலமைச்சர் @mkstalin அவர்கள்! 👏👌 https://t.co/1rcXKafcOf,Wed Feb 26 07:01:30 +0000 2025,130,256
98,sabarish✨🖤❤️,"தமிழர்களுக்கென ஒரு வரலாறு உண்டு, ஒரு பண்பாடு உண்டு! 💥

#GetOutModi

 https://t.co/aokoec0oWu",Thu Feb 20 09:36:53 +0000 2025,519,1006
99,TIMES NOW,"DMK cadre holds a mega protest against NEP in Chennai.

""Poor governance will never be hidden by such shallow attempts to divide society. It will be interesting to know what the Leader of the Opposition, Rahul Gandhi, has to say on this subject.."" - Union Minister https://t.co/fdYyl68Wl7",Fri Feb 28 05:03:01 +0000 2025,1,3
100,Sun News,"#Watch | இந்தித் திணிப்புக்கு எதிராக திமுக மாணவர் அணியினர் சென்னையில் ஆர்ப்பாட்டம்.

#SunNews | #HindiImposition | #DMK https://t.co/esMAwze3TT",Tue Feb 25 06:00:07 +0000 2025,341,979
