Tweet_count,Username,Text,Created At,Retweets,Likes
81,Tamil Nadu Congress Committee,https://t.co/qbseCuPVin,Sat Feb 15 12:31:06 +0000 2025,13,18
82,Tamil Nadu Congress Committee,"வழக்கறிஞர்கள் (திருத்த) சட்ட வரைவு 2025 மூலம் தமிழ்நாடு மற்றும் புதுச்சேரி பார் கவுன்சிலின் பெயரை 'மெட்ராஸ் பார் கவுன்சில்' என மாற்றத் துடிக்கின்றது ஒன்றிய பாசிச பா.ஜ.க. அரசு. பல்வேறு சட்டவரைவு திருத்தங்கள் செய்து, மாநில அங்கீகாரத்தை முற்றிலும் நீக்கி, அதிகாரத்தை தன்னிடமே குவிக்க https://t.co/clj9qt5916",Mon Feb 24 11:52:08 +0000 2025,83,110
83,Tamil Nadu Congress Sevadal,"மதுபானக் கொள்கை தொடர்பான 14 சிஏஜி அறிக்கைகளில் ஒன்று டெல்லி சட்டசபையில் தாக்கல் செய்யப்பட்டது.

இந்த கொள்கையில் பல முறைகேடுகள் இருப்பதாக காங்கிரஸ் ஏற்கனவே சந்தேகித்தது, இது அரசாங்கத்தின் வருவாயை பாதிக்கும்.
 https://t.co/obRVvs70jV",Wed Feb 26 07:11:42 +0000 2025,7,8
84,Tamil Nadu Congress Committee,"வணக்கம்.
ஒன்றிய பாஜக அரசு தமிழ்நாட்டின் வளர்ச்சி திட்டங்களுக்கு நிதி வழங்க மறுப்பதோடு புதிய கல்விக் கொள்கையை ஏற்றுக்கொள்ள வேண்டும் என்று கட்டாயப்படுத்துவதன் மூலம் மொழித் திணிக்கப்படுவதை கண்டித்து நாளை (18.02.2025) செவ்வாய்க்கிழமை மாலை 04:00 மணி அளவில் சென்னை மாவட்ட ஆட்சியர் https://t.co/QxbxMluXR2",Mon Feb 17 17:24:10 +0000 2025,30,36
85,Tamil Nadu Congress Committee,"அன்பின் வடிவமான சிவபெருமான் அனைவரின் வாழ்விலும் மகிழ்ச்சியையும் அமைதியையும் அளிக்கப் பிரார்த்தனை செய்கிறோம். 

மகா சிவராத்திரி திருநாளில் அனைவருக்கும் மனமார்ந்த வாழ்த்துக்கள்! 🕉️

#மகாசிவராத்திரி 
#Mahashivratri https://t.co/IPIGsJqKE8",Wed Feb 26 05:12:47 +0000 2025,35,88
86,Tamil Nadu Congress Sevadal,The Modi government is hiding behind lies and silence. It’s time to refute foreign interference claims and expose the truth about the $21M USAID funding. #USAIDFundedModi https://t.co/BBqr73gMgc,Sat Feb 22 15:44:09 +0000 2025,12,9
87,News18 Tamil Nadu,"#JUSTIN பிளவுவாதிகளை ஜனநாயக சக்திகள் அடையாளம் காட்ட வேண்டும் - காங்கிரஸ் மாநில தலைவர் செல்வபெருந்தகை பேட்டி

#Selvaperunthagai #Congress #Tamilnadu #News18Tamilnadu | https://t.co/3v5L32pLWJ https://t.co/BTs9jENqTK",Wed Feb 05 07:55:54 +0000 2025,3,22
88,Tamil Nadu Congress Committee,"தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவர் திரு செல்வப்பெருந்தகை MLA அவர்கள் தலைமையில் நெல்லை மாவட்ட மாநகர காங்கிரஸ் கமிட்டி சார்பில் ""காந்தி நேரு அம்பேத்கர் அரசியல் சாசன சட்டம்"" மாபெரும் பொதுக்கூட்டம் பாளையங்கோட்டை ஜோதிபுரம் திடலில் நடைபெற்றது.
இந்நிகழ்ச்சியில் முன்னாள் மத்திய நிதி https://t.co/SFkvTznAVh",Sat Feb 15 20:02:13 +0000 2025,62,78
89,Tamil Nadu Congress Committee,ஒன்றிய பாஜக அரசு அறிமுகப்படுத்தியுள்ள புதிய தேசிய கல்விக் கொள்கையை ஏற்கும் வரை தமிழகத்திற்கு நிதி ஒதுக்க முடியாது என்று ஒன்றிய அமைச்சர் தர்மேந்திர பிரதான் கூறியிருப்பதை வன்மையாக கண்டிக்கிறேன். கடந்த 10 ஆண்டுகளுக்கு மேலாக நடைபெற்று வருகிற மோடி ஆட்சியில் பாஜக ஆட்சி செய்யாத https://t.co/neaYGKzQUA,Mon Feb 17 07:52:30 +0000 2025,39,51
90,Tamil Nadu Congress Committee,"இன்று மாலை நாங்குநேரி சட்டமன்ற தொகுதியில் தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவர் திரு @SPK_TNCC  அவரகள் தலைமையில் மறுசீரமைப்பு செய்யப்பட்ட கிராம காங்கிரஸ் கமிட்டி உறுப்பினர்களுக்கு அடையாள அட்டை வழங்கும் விழா அரியகுளத்தில் நடைபெற்றது.

தமிழ்நாடு காங்கிரஸ் கமிட்டி பொருளாரும் நாங்குநேரி https://t.co/VNqcl1WliC",Sat Feb 15 15:22:44 +0000 2025,65,81
91,Tamil Nadu Congress Committee,தில்லி ரயில் நிலையத்தில் கும்பமேளாவுக்கு செல்ல முற்பட்ட பயணிகளிடையே கூட்ட நெரிசல் ஏற்பட்டு பலியானோர் எண்ணிக்கை 18 ஆக உயர்ந்திருக்கிறது. கும்பமேளாவுக்கு தலைநகர் தில்லியில் இருந்து செல்வதற்காக பயணிகள் காத்திருந்த போது ரயில் வருகை குறித்து நடைமேடை மாற்றத்திற்கான திடீர் அறிவிப்பு https://t.co/RyR1mRSVgB,Mon Feb 17 06:55:19 +0000 2025,58,80
92,Tamil Nadu Congress Sevadal,How does a government with increasing unpopularity manage to secure such major wins? Could foreign influence play a role in the mysterious post-poll vote increases? #USAIDFundedModi https://t.co/xiY5BhXMdm,Sat Feb 22 16:01:18 +0000 2025,10,6
93,Tamil Nadu Congress Committee,"கோவைக்கு வருகை தரும் ஒன்றிய உள்துறை அமைச்சர் அமித்ஷாவுக்கு எதிராக தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவர் திரு கு செல்வப்பெருந்தகை MLA அவர்களின் கண்டன உரை 

📍காந்தி பூங்கா | கோவை

#GoBackAmitShah 

Video Courtsey :  @News18TamilNadu https://t.co/uHsn5kmdaq",Tue Feb 25 13:12:33 +0000 2025,133,205
94,Tamil Nadu Congress Committee,"ஒன்றிய பா.ஜ.க. அரசு தமிழ்நாட்டின் வளர்ச்சி திட்டங்களுக்கு நிதி வழங்க மறுப்பதோடு புதிய கல்விக்கொள்கையை ஏற்றுக்கொள்ள வேண்டும் என்று கட்டாயப்படுத்தவதன் மூலம் மொழித் திணிக்கப்படுவதை கண்டித்து, இந்தியா கூட்டணி தலைவர்கள் பங்கேற்ற மாபெரும் கண்டன ஆர்ப்பாட்டம் சென்னை ஆட்சியர் அலுவலகம் https://t.co/y359BzB3nf",Wed Feb 19 06:31:08 +0000 2025,39,52
95,News18 Tamil Nadu,"#JUSITN 
“காங்கிரஸ் முன்னணி தலைவர்களை விமர்சித்தால் கடும் நடவடிக்கை""

தமிழ்நாடு காங். கமிட்டித் தலைவர்
செல்வப்பெருந்தகை

#Selvaperundhagai #Congress #News18Tamilnadu | https://t.co/3v5L32pe7b https://t.co/K4mTLDe7BK",Sun Feb 23 16:43:09 +0000 2025,1,11
96,D - Dukhi Aatma 😷😔,"Michael Lobo and his wife both are MLAs. Both from congress, then man decided to go back to bjp.

I never knew idli sambar would make tourists go away.

Kerala, Tamil Nadu, Andhra should take note of this 😀

#IncredibleIndia",Thu Feb 27 15:38:27 +0000 2025,0,2
97,Tamil Nadu Congress Sevadal,INC’s demand is clear: a White Paper on foreign political and NGO funding. The BJP’s hidden foreign ties need to be exposed for the nation to see. #USAIDFundedModi https://t.co/TxDt1EGOti,Sat Feb 22 15:43:21 +0000 2025,13,8
98,Tamil Nadu Congress Committee,புரட்சியாளர் அம்பேத்கர் அவர்களை இழிவு படுத்தி பேசியும் மற்றும் தமிழ்நாட்டிற்கு நிதி ஒதுக்குவதில் பாரபட்சம் காட்டும் ஒன்றிய அரசை கண்டித்து கோவைக்கு வருகை தரும் ஒன்றிய உள்துறை அமைச்சர் அமித்ஷாவுக்கு எதிராக தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவர் திரு கு செல்வப்பெருந்தகை MLA அவர்கள் https://t.co/xVhmCSk9mK,Tue Feb 25 13:22:05 +0000 2025,87,122
99,ANI,"#WATCH | Chennai, Tamil Nadu | On #DelhiElections2025 results, CPI leader D Raja says, ""... It is because of disunity among the secular democratic parties, among the INDIA bloc parties... Particularly the Congress party must do serious introspection on how to strengthen the INDIA https://t.co/8dT4ROU3hp",Sat Feb 08 05:58:09 +0000 2025,12,70
100,Tamil Nadu Congress Sevadal,"காங்கிரசு சேவா தளத்தின் வெள்ளைப்படை தயாராக உள்ளது .
 https://t.co/n1jGRgA2en",Tue Feb 25 04:52:43 +0000 2025,26,29
101,ANI,"#WATCH | Madurai, Tamil Nadu: On 3-language policy under NEP (National Education Policy) row in Tamil Nadu, Congress MP Manickam Tagore says, "" ...The Union Education Minister should understand that provoking the CM, insulting him and trying to do politics over this kind of https://t.co/X4aBVyofZU",Sat Feb 22 08:24:22 +0000 2025,0,16
102,Tamil Nadu Congress Sevadal,It’s time to expose the BJP’s propaganda and their efforts to destabilize India’s democracy with foreign money. The truth must come out. #USAIDFundedModi https://t.co/M516YIsfS4,Sat Feb 22 15:39:42 +0000 2025,6,5
103,Shashank Shekhar Jha,"Dhivya is the General Secretary of Tamil Nadu Congress.

Congress is in power in Tamil Nadu with DMK.

But @DhivCM is criticising RSS 😂 https://t.co/cncNIzWo97",Wed Jan 15 10:33:51 +0000 2025,149,379
104,Tamil Nadu Congress Sevadal,"PM Modi must refute Trump’s statement publicly. If there’s nothing to hide, why the silence? The $21M USAID funding raises more questions than answers. #USAIDFundedModi
 https://t.co/jaRXlLaSD0",Sat Feb 22 15:38:06 +0000 2025,16,18
105,TIMES NOW,"In Belagavi, a bus conductor was allegedly assaulted for not speaking Marathi.

Meanwhile, in Tamil Nadu, Hindi signboards were vandalized at multiple railway stations, and in Chennai, an anti-Hindi rangoli was also created.

Congress MP #ManickamTagore says, 'The Union Education https://t.co/uyf6Nrj93Z",Sun Feb 23 18:22:06 +0000 2025,0,5
106,Tamil Nadu Congress Sevadal,ஆங்கிலம் கற்கக்கூடாது என்று திரு மோகன் பாகவத் தினசரி சொல்லிவருகிறார். ஆனால் எண்ணற்ற பாஜக அமைச்சர்கள் மற்றும் RSS தலைவர்களின் பிள்ளைகள் ஆங்கிலவழியில் வெளிநாடுகளில் பல்வேறு பல்கலைக்கழகங்களில் படிக்கிறார்கள் ! https://t.co/En2FkKdMau,Mon Feb 24 11:00:31 +0000 2025,3,3
107,Tamil Nadu Congress Committee,"இன்று 16.02.2025 கன்னியாகுமரி மேற்கு மாவட்ட காங்கிரஸ் கமிட்டிக்கு  புதிய மாவட்ட அலுவலக கட்டிடத்தை தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவர் திரு. @SPK_TNCC எம்எல்ஏ அவர்கள் திறந்து வைத்தார். இந்த நிகழ்ச்சியின் போது சட்டமன்ற காங்கிரஸ் கட்சி தலைவர் திரு @MLARajeshKumar, கன்னியாகுமரி https://t.co/DwFdmOnB5j",Sun Feb 16 13:43:26 +0000 2025,44,48
108,ANI,DMK President MK Stalin on an alliance with Congress: 9 Lok Sabha seats in Tamil Nadu and 1 seat in Puducherry have been given to Congress. https://t.co/21q4UpKE5d,Wed Feb 20 15:03:55 +0000 2019,50,183
109,Congress,"Tamil Nadu is going through big challenges. A dynamic state with the most brilliant &amp; intelligent youngsters is not able to jobs to its youth. Tamil Nadu's economy that was the strength of India is in a disastrous situation: :Shri @RahulGandhi
#CongressForTN https://t.co/wzJEK1lDrP",Sun Mar 28 14:00:02 +0000 2021,246,689
110,Tamil Nadu Congress Sevadal,INC demands accountability. A White Paper on all political &amp; NGO funding from foreign agencies is necessary. The truth behind BJP’s foreign connections must be uncovered. #USAIDFundedModi https://t.co/eC0534bwmA,Sat Feb 22 15:37:42 +0000 2025,14,10
111,Tamil Nadu Congress Sevadal,"INC demands a clear and transparent White Paper on all foreign funding. The people of India deserve to know where the money is coming from and why. #USAIDFundedModi
 https://t.co/lIMFRKPmvK",Sat Feb 22 15:41:34 +0000 2025,12,4
112,Tamil Nadu Congress Sevadal,"With anti-incumbency rising, the sudden surge in BJP’s votes cannot be ignored. Could USAID’s efforts in boosting voter turnout have influenced these outcomes? #USAIDFundedModi https://t.co/c7lUcIdTGv",Sat Feb 22 15:52:16 +0000 2025,18,11
113,desi mojito 🇮🇳,"India mein har galat shuruaat Congress ke raj se hoti hai. Tamil Nadu mein anthem ki badsalooki, Himachal mein karze mein doobi sarkar, aur Karnataka mein health system ki laparwahi. Inka saara dhyaan Tipu ki chutti aur Sanatan ko dengue bolne par hi hai.

https://t.co/HjmWsLrM5k",Mon Jan 06 17:38:15 +0000 2025,12,73
114,Tamil Nadu Congress Committee,"மனிதநேய மக்கள் கட்சி சார்பாக ஒன்றிய பா.ஜ.க. அரசு கொண்டு வந்துள்ள வக்ப் திருத்த சட்டத்தை எதிர்த்து மாபெரும் கண்டன ஆர்ப்பாட்டம் இன்று (27.2.2025) வியாழக்கிழமை மாலை 4.30 மணியளவில் சென்னை நுங்கம்பாக்கம் வள்ளுவர் கோட்டத்தில் பேராசிரியர் எம்.எச். ஜவாஹிருல்லா, எம்.எல்.ஏ. தலைமையில் https://t.co/ALC7Clzgws",Thu Feb 27 13:51:52 +0000 2025,10,18
115,THE SKIN DOCTOR,"It is almost impossible for BJP or even Congress to come to power in Tamil Nadu.  

From 1939 (when TN was Madras Presidency) until 1967, Congress had an unchallenged hold over the state. But in 1965, an event occurred that so deeply altered the psyche of the Tamil people that",Tue Feb 25 12:58:09 +0000 2025,1219,7344
116,🇮🇳 Colonel Hathi 🇮🇳,"@IndianTechGuide @HMOIndia @PMOIndia 

This ridiculous nonsense which is being perpetuated in Karnataka and Tamil Nadu by the Congress &amp; DMK for vote bank politics is getting out of hand.

This is a case of attempting to destabilise the country by creating rift between states.

Pls step in.🙏",Mon Feb 24 05:16:44 +0000 2025,9,179
117,Tamil Nadu Congress Committee,"தமிழ்நாடு காங்கிரஸ் கமிட்டி தலைவரும், தமிழ்நாடு சட்டமன்றப் பேரவையின் பொதுக்கணக்குக் குழுத் தலைவருமான திரு.கு.செல்வப்பெருந்தகை எம்.எல்.ஏ அவர்களின் சுற்றுப்பயண விபரம். https://t.co/e2wZO6DcX2",Thu Feb 20 14:47:03 +0000 2025,16,18
118,Tamil Nadu Congress Committee,"*அறிக்கை*

ஒன்றிய பா.ஜ.க. அரசு தமிழ்நாட்டின் வளர்ச்சி திட்டங்களுக்கு நிதி வழங்க மறுப்பதோடு புதிய கல்விக்கொள்கையை ஏற்றுக்கொள்ள வேண்டும் என்று கட்டாயப்படுத்தவதன் மூலம் மொழித் திணிக்கப்படுவதை கண்டித்து நாளை (18.02.2025) செவ்வாய்க்கிழமை மாலை 04:00 மணி அளவில் சென்னை மாவட்ட ஆட்சியர் https://t.co/P0xeNgaUDx",Mon Feb 17 17:00:41 +0000 2025,20,20
119,Thiyagarajan Kumar,@VarunKrRana I’m congress man. Do learn Tamil language or come here to Tamil Nadu we will teach you well and educate you.,Thu Feb 27 12:59:42 +0000 2025,0,11
