Tweet_count,Username,Text,Created At,Retweets,Likes
59,Ganesan R,"என்றும் நம்மவருடன்...
#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/IhTLtFOlCT",Fri Feb 21 01:10:03 +0000 2025,10,29
60,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் கோவை மண்டல
நிர்வாகிகள் ஆலோசனைக் கூட்டம். 

மக்கள் நீதி மய்யம் கட்சியின் தலைவர் திரு. @ikamalhaasan அவர்கள் எண்ணத்தின் செயலாக்கமாய், கோவை மண்டல நிர்வாகிகள் ஆலோசனைக் கூட்டம், மாநிலத் துணைத் தலைவர் திரு. @Thangavelukovai அவர்கள் தலைமையில், கோவை மண்டலச் செயலாளர் https://t.co/RdexiRDDsC",Sat Feb 08 11:17:23 +0000 2025,126,216
61,S.தணிகை வேல்,"மக்கள் நலனே.... 
மய்யத்தின் கொள்கை....

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/cEDx9pIgN7",Fri Feb 21 05:41:56 +0000 2025,17,25
62,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/x4y8HRd1ND",Mon Feb 24 14:25:46 +0000 2025,0,2
63,Commaner,"Kamal Haasan's 
Makkal Needhi Maiam...

MNM is not just a party for the contemporary period,It is for the future of the state with meticulous vision like our leader...
#KamalHaasan𓃵 https://t.co/NJy37U7f2A",Thu Feb 27 10:47:52 +0000 2025,16,45
64,iSelvakumar,"""மக்களவைத் தொகுதி மறுசீரமைப்பு"" குறித்த அனைத்து கட்சிக் கலந்தாய்வுக் கூட்டத்தில் பங்கேற்க நமது தலைவர் திரு. கமல்ஹாசன் அவர்களுக்கு முதல்வர் அனுப்பியுள்ள அதிகாரப்பூர்வ அழைப்பை இன்று பெற்றுள்ளோம். விரிவான விவரங்கள் பின்னர் வெளியிடப்படும். 
#MakkalNeedhiMaiam
#KamalHaasan https://t.co/clnfpGBiPJ",Wed Feb 26 17:13:12 +0000 2025,8,19
65,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/bjRnAwmZK8",Mon Feb 24 18:00:25 +0000 2025,7,32
66,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

நற்பணி நாயகன்
#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/uRG03GaIPu",Wed Feb 26 15:05:04 +0000 2025,26,79
67,Ajay,"நல்லவர் லட்சியம் ...!!
வெல்வது நிச்சயம்...!!!!

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/wRjCLcxHHq",Thu Feb 20 16:29:00 +0000 2025,30,59
68,Dhana Lakshmi,"#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/zRMLmozYqo",Thu Feb 20 17:15:45 +0000 2025,10,18
69,Mohammed Zabiullah,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/QLt4NbknJQ",Thu Feb 20 17:51:32 +0000 2025,14,37
70,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/pweXx4JlWv",Mon Feb 24 14:27:50 +0000 2025,3,10
71,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/xSOD2zNUaG",Fri Feb 21 06:44:24 +0000 2025,37,119
72,Chellapaiyaa...😍,"மக்கள் நீதி மய்யம் பேசுவது 
மக்களுக்கான அரசியல்🔥🔥🔥

மக்களே கமல் பேசறது புரியலன்னு கிக்கிபிக்கி பண்ணிட்டு, ஆதாயத்த தேடி ஓடி ஓட்டு போடாதிங்க. 

இங்க பிழைப்புவாத அரசியல் செய்யும் கட்சிகளையும் ஆட்களை அடையாளம் காணுங்கள். 

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/jGXh4Mj2gk",Thu Feb 20 15:22:02 +0000 2025,47,94
73,Gopi Siva kumar,"அன்பார்ந்த நண்பர்களே கடந்த பத்து நாட்களாக இடைவிடாத நம் மய்யத்தின் 8-ஆம் ஆண்டு விழா நிகழ்வை மிகவும் சீரும் சிறப்புமாக நடைபெற இடைவிடாத உழைப்பை கொண்டு உருவாக்கி மிகப்பெரிய அளவில் நடைபெற்ற விழாவின் போஸ்டர்கள்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/GmS8lIVoyp",Tue Feb 25 13:40:52 +0000 2025,31,60
74,MNM Salem District,"மக்கள் நீதி மய்யம் 8ம் ஆண்டு துவக்க விழா சேலம் மேற்கு மாவட்டம் ஓமலூர் தொகுதியில் அன்னதானம் வழங்கப்பட்டது ✨♥️

#KamalHaasan 
#MakkalNeedhiMaiam 
#8ம்ஆண்டில்_மய்யம்
#MNM8THYEAR https://t.co/CZDVLevLMp",Fri Feb 21 08:22:00 +0000 2025,11,20
75,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு துவக்கத்தை முன்னிட்டு தலைவர் திரு.@ikamalhaasan அவர்களிடம், தொழில்முனைவோர் அணி மாநில ஒருங்கிணைப்பாளர் திரு.P.பன்னீர்செல்வம் அவர்களும், கிணத்துக்கடவு மக்கள் நீதி மய்யம் மாவட்டச் செயலாளர் திரு.சிட்கோ A.சிவா அவர்களும் கட்சி வளர்ச்சி நிதி https://t.co/DhIJFMbx1T",Tue Feb 18 14:30:10 +0000 2025,105,239
76,rajaputthiran,"#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/WvsuK9E9Ex",Fri Feb 21 08:50:05 +0000 2025,11,21
77,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

நற்பணி நாயகன்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/rBejSSwmuY",Wed Feb 26 15:03:33 +0000 2025,14,47
78,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/oTCLqSfDu9",Thu Feb 20 16:14:46 +0000 2025,36,111
79,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,"#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/e6uq4L9FYp",Thu Feb 20 14:05:56 +0000 2025,15,32
80,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"போட்டித் தேர்வர்களுக்குப் பயனளிக்கும், திறன் மேம்பாட்டு மையமாக அமைக்கப்பட்டுள்ள
நம்மவர் படிப்பகம் திறப்பு விழா.

@ikamalhaasan 
@KHWelfareNA  
@kamalpanpattu 

#KamalHaasan
#MakkalNeedhiMaiam
#நம்மவர்_படிப்பகம் https://t.co/izoLhmqPh8",Sat Jan 25 11:12:18 +0000 2025,105,171
81,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் எழும்பூர் மாவட்ட நிர்வாகிகள் ஆலோசனைக் கூட்டம்.

மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு தொடக்க விழாவை முன்னிட்டு, கட்சித் தலைவர் திரு. @ikamalhaasan அவர்களது வழிகாட்டுதலின்படி, எழும்பூர் மாவட்ட நிர்வாகிகள் ஆலோசனைக் கூட்டம் சிறப்பாக நடைபெற்றது.

கட்சியின் சென்னை https://t.co/zaBk7rVNqn",Tue Feb 18 15:30:09 +0000 2025,87,171
82,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/YZ7SDSDHWd",Tue Feb 25 03:29:16 +0000 2025,1,4
83,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"The President of Makkal Needhi Maiam Mr.@ikamalhaasan lays emphasis on Constitution, unity and sovereignty on the occasion of 76th Republic Day of India.

#KamalHaasan
#MakkalNeedhiMaiam
#RepublicDay https://t.co/HJpxfNslk0",Sun Jan 26 10:49:35 +0000 2025,63,116
84,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு துவக்கத்தை முன்னிட்டு பொள்ளாச்சியில் மாபெரும் இலவச மருத்துவ முகாம். 

மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு துவக்கத்தை முன்னிட்டு, பொள்ளாச்சியில் மாபெரும் இலவச மருத்துவ முகாம் நடைபெற்றது.

கட்சியின் துணைத் தலைவர் திரு. @Thangavelukovai https://t.co/3M0peaNq5M",Fri Jan 31 11:59:00 +0000 2025,102,183
85,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"அறிவார்ந்த, திறன்மிக்க எதிர்காலத் தலைமுறையை உருவாக்க வேண்டுமென்ற விருப்பம் கொண்ட மக்கள் நீதி மய்யம் தலைவர் திரு. கமல் ஹாசன் அவர்களின் சிந்தனையை செயல்படுத்தும் வகையில், விருதுநகர் மாவட்டம் அருப்புக்கோட்டை அருகேயுள்ள கல்லூரணி மற்றும் ராமநாதபுரம் மாவட்டம் பரமக்குடி அருகேயுள்ள https://t.co/FC88o5iUSu",Sat Jan 25 12:39:44 +0000 2025,102,162
86,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் கட்சி அலுவலகத்தில் குடியரசு தினம் கொண்டாட்டம்.

மக்கள் நீதி மய்யம் கட்சியின் மாநில தலைமை அலுவலகத்தில், இந்தியாவின் 76-வது குடியரசு தினம் இன்று விமரிசையாகக்  கொண்டாடப்பட்டது. கட்சியின் துணைத் தலைவர் திரு. @MouryaMNM அவர்கள் தேசியக் கொடியை ஏற்றிவைத்து, மரியாதை https://t.co/weysHZxrHC",Sun Jan 26 13:04:36 +0000 2025,96,189
87,Aashiq,"8-ஆம் ஆண்டில் மக்கள் நீதி மய்யம்...

#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/s0ptFKkir9",Thu Feb 20 20:51:32 +0000 2025,17,34
88,lovely 😍😍,"What if one to one live debate about tamilnadu politics in live telecast

Who will win in that debate?  honest opinion welcomes
#KamalHaasan #MakkalNeedhiMaiam 
#ThalapathyVijay #இரண்டாம்_ஆண்டில்_தவெக https://t.co/RI8DMs5LSf",Wed Feb 26 17:39:29 +0000 2025,14,63
89,iSelvakumar,"8ஆம் ஆண்டில் மக்கள் நீதி மய்யம். நாளைநமதே
#KamalHaasan 
#MakkalNeedhiMaiam 
#8ம்ஆண்டில்_மய்யம்
#MakkalNeedhiMaiam_8thyear https://t.co/VP3lrs6Ta5",Thu Feb 20 02:18:16 +0000 2025,12,23
90,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,"விருதுநகர் 

#KamalHaasan 
#MakkalNeedhiMaiam 
#8ம்ஆண்டில்_மய்யம்
#MakkalNeedhiMaiam_8thyear https://t.co/xS26FzNfau",Thu Feb 20 11:50:37 +0000 2025,12,23
91,மய்யத்தமிழர்கள்,"#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/ioESKyuC13",Fri Feb 21 05:18:31 +0000 2025,23,42
92,Vignesh,"8-ம் ஆண்டு துவக்கத்தில் நம் மக்கள் நீதி மய்யம்✨

""நம் மய்ய உறவுகளை ஒன்றிணைக்கும் கரங்களாயிருக்கும் நம் மக்கள் நீதி மய்யம் மேலும் வளர நம் கரங்களை ஒன்றிணைப்போம்🤝 
❤️✨நாளை நமதே✨❤️
@ikamalhaasan

#KamalHaasan 
#MakkalNeedhiMaiam 
#8ம்ஆண்டில்_மய்யம்
#MakkalNeedhiMaiam_8thyear https://t.co/Kyq3woANKx",Fri Feb 21 03:32:16 +0000 2025,19,50
93,Nammavar,"No caption needed

படம் சொல்லும் கதை

எந்த பிரச்சனை எங்கு நடந்தாலும் அங்கே இவர் குரல் ஒலிக்க தவறியது இல்லை

#KamalHaasan
#MakkalNeedhiMaiam https://t.co/9gFOtnzQlf",Thu Feb 27 05:55:42 +0000 2025,26,58
94,iSelvakumar,"மக்கள் நீதி மய்யத்தின் 8ஆம் ஆண்டு துவக்க விழா. சமூகநீதி யின் விழா 

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/xryxOvjjJ3",Fri Feb 21 02:17:05 +0000 2025,13,19
95,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/UKnpawcfpT",Fri Feb 21 07:42:04 +0000 2025,8,22
96,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/Lz5aNw39ba",Mon Feb 24 14:18:41 +0000 2025,2,7
97,rajaputthiran,"#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/OmFAEH4d3X",Fri Feb 21 02:22:19 +0000 2025,9,18
98,G.S.SHALOM SURESH KWT🇰🇼,"8 ஆம் ஆண்டில் #மக்கள்நீதிமய்யம் ❤️🤝

#KamalHaasan𓃵
#MakkalNeedhiMaiam 
#8ம்ஆண்டில்_மய்யம்
#MakkalNeedhiMaiam_8thyear
@ibalamurugan72 @ConnemaraB @MaiamDigital @maiamofficial @MakkalNeethiMa1 @CentristPulse @FazilMNM_DS https://t.co/0sqDQecWEt",Thu Feb 20 09:18:26 +0000 2025,18,45
99,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/0B0NNM3MbB",Mon Feb 24 18:05:33 +0000 2025,2,3
100,Ottran Cheithi | ஒற்றன் செய்தி,"நான் எப்படி தோத்துப் போனேன் - கமல் | 8-ஆண்டு தொடக்க விழா | Makkal Needhi Maiam | Kamal Haasan |

https://t.co/SywsRx5Stk

#KamalHaasan #KamalHassan #UlagaNayaganKamalHaasan #UlagaNayagan #Maiam #MakkalNeedhiMaiam #MakkalNeedhiMaiam_8thyear #MakkalNeedhiMaiam_8தயேர் https://t.co/lBqBdNJYlA",Fri Feb 21 15:45:39 +0000 2025,2,1
101,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/rJ5JNsCX4f",Thu Feb 20 15:59:23 +0000 2025,22,76
102,Rajesh,"மக்கள் நீதி மய்யம் தொண்டர்கள், மற்றும் மக்கள் இடையே நம்மவரின் உரை..👏

#KamalHaasan #MakkalNeedhiMaiam #MakkalNeedhiMaiam_8thyear https://t.co/wQwrnR4Vga",Fri Feb 21 11:34:57 +0000 2025,40,101
103,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/Ke76Czlg27",Mon Feb 24 14:17:42 +0000 2025,3,7
104,Bhuvana Seshan,"Happy Birthday Maiam ❤️ 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/1aIZj7Lwm8",Fri Feb 21 00:10:29 +0000 2025,42,166
105,Tamil The Hindu,"‘ஊழல் கூடாரத்தில் டப்பிங் பணி...’ - மநீம தலைவர் கமல்ஹாசன் மீது தவெக விமர்சனம் &gt; https://t.co/iQadmqinwJ  

#TVK | #TVKVijay | #TamilagaVettriKazhagam | #MakkalNeedhiMaiam | #MNM | #KamalHaasan | #DMK https://t.co/gAf4avbGOz",Sat Feb 22 10:20:00 +0000 2025,210,413
106,A.kamalsenthil,"*இன்றைய தினத்தந்தி* 
 *7.2.25 மதுரை* நாளிதழில் நமது *மக்கள் நீதி மய்யம்* செய்தி
( *திரு.முத்துக்கருப்பன்* , அவர்கள் பொறுப்பு வழங்கப்பட்டதற்கு *வாழ்த்து செய்தி* )

Kamal Haasan Maiam Madurai Makkal Needhi Maiam
@ikamalhaasan @Alagar_maduraii @GMyilsamyMNM https://t.co/QnIZqJZ4Oi",Fri Feb 07 10:20:04 +0000 2025,17,50
107,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8thYEAR 
#மநீம8ஆம்ஆண்டு 
@ikamalhaasan https://t.co/lUPigdjfdN",Thu Feb 20 15:24:34 +0000 2025,7,13
108,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/IOak23IJEz",Fri Feb 21 07:43:50 +0000 2025,10,17
109,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/KmSaiBdPuP",Mon Feb 24 15:05:58 +0000 2025,6,9
110,Mohammed Zabiullah,"எட்டாம் ஆண்டில் மக்கள் நீதி மய்யம்,
எட்டும் தூரத்தில் வெற்றிக்கோட்டை!

நாடாளுமன்றம், சட்டமன்றத்தில் நமது குரல் ஒலிக்கும்.

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/Km15VMVrXZ",Sun Feb 23 11:34:07 +0000 2025,22,53
111,I_Rumesh (Say No To BJP),"இன்றிலிருந்து @maiamofficial
திருப்பரங்குன்றம் மாவட்ட மாணவரணி அமைப்பாளராக தொடர்கிறேன். 
2019 ல் ஆரம்பித்த இந்த பயணம், வெற்றிகரமாக இன்றுவரையிலும் இந்த @ikamalhaasan ஒற்றை மனிதனுக்காக தொடர்கிறது....
#KamalHaasan #MakkalNeedhiMaiam
#Thirupparankundram #Madurai https://t.co/NDEgBuS9rf",Mon Feb 24 15:14:23 +0000 2025,108,364
112,MNM 🔦 போடி தொகுதி,"மக்கள் நீதி மய்யத்தின் 8ஆம் ஆண்டு தொடக்க விழா
#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR 
#மநீம8ம்ஆண்டு https://t.co/if9a0a4rUl",Fri Feb 21 07:22:16 +0000 2025,11,16
113,karthick Makkal Needhi Maiam,"மின்விளக்கு கம்பங்களில் கேபிள்களை கட்டுவதற்கு எந்த அனுமதியும் இல்லாமல், பொதுமக்களாகிய நாங்கள் கேட்டால்  உங்களால் என்ன செய்யமுடியும் எங்களை என்று கேட்கின்றனர், gcc அதிகாரிகள் பணம் பெற்றுக்கொண்டு அவர்கள் ஆதரவாக செயல்படுகின்றார்களா? loc:zone 2 div 15 block 53 street 40 @chennaicorp https://t.co/aqn1qgkKNJ",Tue Jan 28 05:12:32 +0000 2025,0,0
114,shanmugasundaram,"நமக்கான மய்ய அரசியல் பயணத்தில் தலைவர் @ikamalhaasan நம்மவரோடு 8 ஆம் ஆண்டில்........
#MakkalNeedhiMaiam 
#KamalHaasan 
#MNM8THYEAR 
#மநீம8ம்ஆண்டு https://t.co/3KMQ7h8jyw",Fri Feb 21 04:00:46 +0000 2025,13,28
115,꧁༒☠Hassan Rสᴍ͢͢͢eร𝕙☠༒꧂,"ஆண்டவர் சொன்னா கரெக்டா இருக்கும் 😎
ரசிகர்கள் வேறு 
வாக்காளர்கள் வேறு😏

#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR 
#மநீம8ம்ஆண்டு https://t.co/6liCqIJJ2r",Fri Feb 21 17:04:44 +0000 2025,4,12
116,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"Recommendations and proposals of Makkal Needhi Maiam for proposed Lokayukta Bill.
#MNMasks
#MakkalNeedhiMaiam https://t.co/5sxgaXyBJr",Thu Jul 05 10:26:06 +0000 2018,83,277
117,Lakshmi Varun,"ரசிகர்கள் வேறு, வாக்காளர்கள் வேறு""- மநீம தலைவர் கமல்ஹாசன்

#KamalHaasan | #MNM8thYear  | #MakkalNeedhiMaiam https://t.co/O8r1XIRDZj",Fri Feb 21 14:05:37 +0000 2025,20,61
118,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/8wok7siVDN",Fri Feb 21 10:14:45 +0000 2025,7,18
119,Jaiganesh,"நம்மவர் 2021-ல் அறிவித்த மகளிர் உரிமை தொகையை அன்றைய தினம் அதை வேடிக்கையாய் பேசிய அனைத்து மாநில மற்றும் தேசிய கட்சிகளும் போட்டி போட்டு அறிவிப்பு செய்கின்றனர். தற்போது சிங்கப்பூரிலும் அறிவிக்கப்பட்டுள்ளது. 

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/IckvZ5XbbN",Fri Feb 21 05:10:55 +0000 2025,22,55
